   0.0000000E+00   0.3061167E+01  -0.1928500E+01   0.1233300E-01
   0.0000000E+00   0.3073866E+01  -0.1928500E+01   0.1233300E-01
   0.0000000E+00   0.3086565E+01  -0.1928500E+01   0.1233300E-01
   0.0000000E+00   0.3099263E+01  -0.1928500E+01   0.1233300E-01
   0.0000000E+00   0.3111962E+01  -0.1928500E+01   0.1233300E-01
   0.0000000E+00   0.3124661E+01  -0.1928500E+01   0.1233300E-01
   0.0000000E+00   0.3137360E+01  -0.1928500E+01   0.1233300E-01
   0.0000000E+00   0.3150059E+01  -0.1928500E+01   0.1233300E-01
   0.0000000E+00   0.2984973E+01  -0.5000000E+01   0.1728899E-01
   0.0000000E+00   0.2997672E+01  -0.5000000E+01   0.1728899E-01
   0.0000000E+00   0.3010371E+01  -0.5000000E+01   0.1728899E-01
   0.0000000E+00   0.3023070E+01  -0.5000000E+01   0.1728899E-01
   0.0000000E+00   0.3035769E+01  -0.5000000E+01   0.1728899E-01
   0.0000000E+00   0.3048468E+01  -0.5000000E+01   0.1728899E-01
   0.0000000E+00   0.3061167E+01  -0.5000000E+01   0.1728899E-01
   0.0000000E+00   0.3073866E+01  -0.5000000E+01   0.1728899E-01
   0.0000000E+00   0.3086565E+01  -0.5000000E+01   0.1728899E-01
   0.0000000E+00   0.3099263E+01  -0.5000000E+01   0.1728899E-01
   0.0000000E+00   0.3111962E+01  -0.5000000E+01   0.1728899E-01
   0.0000000E+00   0.3124661E+01  -0.5000000E+01   0.1728899E-01
   0.0000000E+00   0.3137360E+01  -0.5000000E+01   0.1728899E-01
   0.0000000E+00   0.3150059E+01  -0.5000000E+01   0.1728899E-01
   0.0000000E+00   0.2984973E+01  -0.4744042E+01   0.1728899E-01
   0.0000000E+00   0.2997672E+01  -0.4744042E+01   0.1728899E-01
   0.0000000E+00   0.3010371E+01  -0.4744042E+01   0.1728899E-01
   0.0000000E+00   0.3023070E+01  -0.4744042E+01   0.1728899E-01
   0.0000000E+00   0.3035769E+01  -0.4744042E+01   0.1728899E-01
   0.0000000E+00   0.3048468E+01  -0.4744042E+01   0.1728899E-01
   0.0000000E+00   0.3061167E+01  -0.4744042E+01   0.1728899E-01
   0.0000000E+00   0.3073866E+01  -0.4744042E+01   0.1728899E-01
   0.0000000E+00   0.3086565E+01  -0.4744042E+01   0.1728899E-01
   0.1199041E-02   0.3099263E+01  -0.4744042E+01   0.1728899E-01
   0.6394884E-02   0.3111962E+01  -0.4744042E+01   0.1728899E-01
   0.0000000E+00   0.3124661E+01  -0.4744042E+01   0.1728899E-01
   0.0000000E+00   0.3137360E+01  -0.4744042E+01   0.1728899E-01
   0.0000000E+00   0.3150059E+01  -0.4744042E+01   0.1728899E-01
   0.0000000E+00   0.2984973E+01  -0.4488083E+01   0.1728899E-01
   0.0000000E+00   0.2997672E+01  -0.4488083E+01   0.1728899E-01
   0.0000000E+00   0.3010371E+01  -0.4488083E+01   0.1728899E-01
   0.0000000E+00   0.3023070E+01  -0.4488083E+01   0.1728899E-01
   0.3996803E-03   0.3035769E+01  -0.4488083E+01   0.1728899E-01
   0.0000000E+00   0.3048468E+01  -0.4488083E+01   0.1728899E-01
   0.0000000E+00   0.3061167E+01  -0.4488083E+01   0.1728899E-01
   0.1199041E-02   0.3073866E+01  -0.4488083E+01   0.1728899E-01
   0.0000000E+00   0.3086565E+01  -0.4488083E+01   0.1728899E-01
   0.3996803E-03   0.3099263E+01  -0.4488083E+01   0.1728899E-01
   0.1199041E-02   0.3111962E+01  -0.4488083E+01   0.1728899E-01
   0.1598721E-02   0.3124661E+01  -0.4488083E+01   0.1728899E-01
   0.0000000E+00   0.3137360E+01  -0.4488083E+01   0.1728899E-01
   0.0000000E+00   0.3150059E+01  -0.4488083E+01   0.1728899E-01
   0.0000000E+00   0.2984973E+01  -0.4232125E+01   0.1728899E-01
   0.0000000E+00   0.2997672E+01  -0.4232125E+01   0.1728899E-01
   0.0000000E+00   0.3010371E+01  -0.4232125E+01   0.1728899E-01
   0.0000000E+00   0.3023070E+01  -0.4232125E+01   0.1728899E-01
   0.0000000E+00   0.3035769E+01  -0.4232125E+01   0.1728899E-01
   0.1199041E-02   0.3048468E+01  -0.4232125E+01   0.1728899E-01
   0.2797762E-02   0.3061167E+01  -0.4232125E+01   0.1728899E-01
   0.1199041E-02   0.3073866E+01  -0.4232125E+01   0.1728899E-01
   0.0000000E+00   0.3086565E+01  -0.4232125E+01   0.1728899E-01
   0.1598721E-02   0.3099263E+01  -0.4232125E+01   0.1728899E-01
   0.0000000E+00   0.3111962E+01  -0.4232125E+01   0.1728899E-01
   0.0000000E+00   0.3124661E+01  -0.4232125E+01   0.1728899E-01
   0.0000000E+00   0.3137360E+01  -0.4232125E+01   0.1728899E-01
   0.0000000E+00   0.3150059E+01  -0.4232125E+01   0.1728899E-01
   0.0000000E+00   0.2984973E+01  -0.3976167E+01   0.1728899E-01
   0.0000000E+00   0.2997672E+01  -0.3976167E+01   0.1728899E-01
   0.0000000E+00   0.3010371E+01  -0.3976167E+01   0.1728899E-01
   0.0000000E+00   0.3023070E+01  -0.3976167E+01   0.1728899E-01
   0.0000000E+00   0.3035769E+01  -0.3976167E+01   0.1728899E-01
   0.2398082E-02   0.3048468E+01  -0.3976167E+01   0.1728899E-01
   0.0000000E+00   0.3061167E+01  -0.3976167E+01   0.1728899E-01
   0.0000000E+00   0.3073866E+01  -0.3976167E+01   0.1728899E-01
   0.3197442E-02   0.3086565E+01  -0.3976167E+01   0.1728899E-01
   0.2398082E-02   0.3099263E+01  -0.3976167E+01   0.1728899E-01
   0.0000000E+00   0.3111962E+01  -0.3976167E+01   0.1728899E-01
   0.0000000E+00   0.3124661E+01  -0.3976167E+01   0.1728899E-01
   0.0000000E+00   0.3137360E+01  -0.3976167E+01   0.1728899E-01
   0.0000000E+00   0.3150059E+01  -0.3976167E+01   0.1728899E-01
   0.0000000E+00   0.2984973E+01  -0.3720208E+01   0.1728899E-01
   0.0000000E+00   0.2997672E+01  -0.3720208E+01   0.1728899E-01
   0.0000000E+00   0.3010371E+01  -0.3720208E+01   0.1728899E-01
   0.0000000E+00   0.3023070E+01  -0.3720208E+01   0.1728899E-01
   0.0000000E+00   0.3035769E+01  -0.3720208E+01   0.1728899E-01
   0.0000000E+00   0.3048468E+01  -0.3720208E+01   0.1728899E-01
   0.0000000E+00   0.3061167E+01  -0.3720208E+01   0.1728899E-01
   0.2797762E-02   0.3073866E+01  -0.3720208E+01   0.1728899E-01
   0.7993605E-03   0.3086565E+01  -0.3720208E+01   0.1728899E-01
   0.0000000E+00   0.3099263E+01  -0.3720208E+01   0.1728899E-01
   0.7993605E-03   0.3111962E+01  -0.3720208E+01   0.1728899E-01
   0.0000000E+00   0.3124661E+01  -0.3720208E+01   0.1728899E-01
   0.0000000E+00   0.3137360E+01  -0.3720208E+01   0.1728899E-01
   0.0000000E+00   0.3150059E+01  -0.3720208E+01   0.1728899E-01
   0.0000000E+00   0.2984973E+01  -0.3464250E+01   0.1728899E-01
   0.0000000E+00   0.2997672E+01  -0.3464250E+01   0.1728899E-01
   0.0000000E+00   0.3010371E+01  -0.3464250E+01   0.1728899E-01
   0.3996803E-03   0.3023070E+01  -0.3464250E+01   0.1728899E-01
   0.3996803E-03   0.3035769E+01  -0.3464250E+01   0.1728899E-01
   0.2797762E-02   0.3048468E+01  -0.3464250E+01   0.1728899E-01
   0.1998401E-02   0.3061167E+01  -0.3464250E+01   0.1728899E-01
   0.0000000E+00   0.3073866E+01  -0.3464250E+01   0.1728899E-01
   0.0000000E+00   0.3086565E+01  -0.3464250E+01   0.1728899E-01
   0.7993605E-03   0.3099263E+01  -0.3464250E+01   0.1728899E-01
   0.1199041E-02   0.3111962E+01  -0.3464250E+01   0.1728899E-01
   0.0000000E+00   0.3124661E+01  -0.3464250E+01   0.1728899E-01
   0.0000000E+00   0.3137360E+01  -0.3464250E+01   0.1728899E-01
   0.0000000E+00   0.3150059E+01  -0.3464250E+01   0.1728899E-01
   0.0000000E+00   0.2984973E+01  -0.3208292E+01   0.1728899E-01
   0.0000000E+00   0.2997672E+01  -0.3208292E+01   0.1728899E-01
   0.0000000E+00   0.3010371E+01  -0.3208292E+01   0.1728899E-01
   0.0000000E+00   0.3023070E+01  -0.3208292E+01   0.1728899E-01
   0.0000000E+00   0.3035769E+01  -0.3208292E+01   0.1728899E-01
   0.0000000E+00   0.3048468E+01  -0.3208292E+01   0.1728899E-01
   0.0000000E+00   0.3061167E+01  -0.3208292E+01   0.1728899E-01
   0.0000000E+00   0.3073866E+01  -0.3208292E+01   0.1728899E-01
   0.3996803E-03   0.3086565E+01  -0.3208292E+01   0.1728899E-01
   0.1598721E-02   0.3099263E+01  -0.3208292E+01   0.1728899E-01
   0.0000000E+00   0.3111962E+01  -0.3208292E+01   0.1728899E-01
   0.0000000E+00   0.3124661E+01  -0.3208292E+01   0.1728899E-01
   0.0000000E+00   0.3137360E+01  -0.3208292E+01   0.1728899E-01
   0.0000000E+00   0.3150059E+01  -0.3208292E+01   0.1728899E-01
   0.0000000E+00   0.2984973E+01  -0.2952333E+01   0.1728899E-01
   0.0000000E+00   0.2997672E+01  -0.2952333E+01   0.1728899E-01
   0.0000000E+00   0.3010371E+01  -0.2952333E+01   0.1728899E-01
   0.0000000E+00   0.3023070E+01  -0.2952333E+01   0.1728899E-01
   0.7993605E-03   0.3035769E+01  -0.2952333E+01   0.1728899E-01
   0.2398082E-02   0.3048468E+01  -0.2952333E+01   0.1728899E-01
   0.0000000E+00   0.3061167E+01  -0.2952333E+01   0.1728899E-01
   0.2398082E-02   0.3073866E+01  -0.2952333E+01   0.1728899E-01
   0.0000000E+00   0.3086565E+01  -0.2952333E+01   0.1728899E-01
   0.0000000E+00   0.3099263E+01  -0.2952333E+01   0.1728899E-01
   0.0000000E+00   0.3111962E+01  -0.2952333E+01   0.1728899E-01
   0.0000000E+00   0.3124661E+01  -0.2952333E+01   0.1728899E-01
   0.0000000E+00   0.3137360E+01  -0.2952333E+01   0.1728899E-01
   0.0000000E+00   0.3150059E+01  -0.2952333E+01   0.1728899E-01
   0.0000000E+00   0.2984973E+01  -0.2696375E+01   0.1728899E-01
   0.0000000E+00   0.2997672E+01  -0.2696375E+01   0.1728899E-01
   0.1598721E-02   0.3010371E+01  -0.2696375E+01   0.1728899E-01
   0.7993605E-03   0.3023070E+01  -0.2696375E+01   0.1728899E-01
   0.1998401E-02   0.3035769E+01  -0.2696375E+01   0.1728899E-01
   0.3996803E-02   0.3048468E+01  -0.2696375E+01   0.1728899E-01
   0.1998401E-02   0.3061167E+01  -0.2696375E+01   0.1728899E-01
   0.1199041E-02   0.3073866E+01  -0.2696375E+01   0.1728899E-01
   0.3597122E-02   0.3086565E+01  -0.2696375E+01   0.1728899E-01
   0.1598721E-02   0.3099263E+01  -0.2696375E+01   0.1728899E-01
   0.0000000E+00   0.3111962E+01  -0.2696375E+01   0.1728899E-01
   0.0000000E+00   0.3124661E+01  -0.2696375E+01   0.1728899E-01
   0.0000000E+00   0.3137360E+01  -0.2696375E+01   0.1728899E-01
   0.0000000E+00   0.3150059E+01  -0.2696375E+01   0.1728899E-01
   0.0000000E+00   0.2984973E+01  -0.2440417E+01   0.1728899E-01
   0.0000000E+00   0.2997672E+01  -0.2440417E+01   0.1728899E-01
   0.1199041E-02   0.3010371E+01  -0.2440417E+01   0.1728899E-01
   0.7593925E-02   0.3023070E+01  -0.2440417E+01   0.1728899E-01
   0.6794564E-02   0.3035769E+01  -0.2440417E+01   0.1728899E-01
   0.8792966E-02   0.3048468E+01  -0.2440417E+01   0.1728899E-01
   0.5995204E-02   0.3061167E+01  -0.2440417E+01   0.1728899E-01
   0.1358913E-01   0.3073866E+01  -0.2440417E+01   0.1728899E-01
   0.9592326E-02   0.3086565E+01  -0.2440417E+01   0.1728899E-01
   0.0000000E+00   0.3099263E+01  -0.2440417E+01   0.1728899E-01
   0.0000000E+00   0.3111962E+01  -0.2440417E+01   0.1728899E-01
   0.0000000E+00   0.3124661E+01  -0.2440417E+01   0.1728899E-01
   0.0000000E+00   0.3137360E+01  -0.2440417E+01   0.1728899E-01
   0.0000000E+00   0.3150059E+01  -0.2440417E+01   0.1728899E-01
   0.0000000E+00   0.2984973E+01  -0.2184458E+01   0.1728899E-01
   0.0000000E+00   0.2997672E+01  -0.2184458E+01   0.1728899E-01
   0.8792966E-02   0.3010371E+01  -0.2184458E+01   0.1728899E-01
   0.6794564E-02   0.3023070E+01  -0.2184458E+01   0.1728899E-01
   0.3996803E-02   0.3035769E+01  -0.2184458E+01   0.1728899E-01
   0.3597122E-02   0.3048468E+01  -0.2184458E+01   0.1728899E-01
   0.9992006E-02   0.3061167E+01  -0.2184458E+01   0.1728899E-01
   0.3996803E-02   0.3073866E+01  -0.2184458E+01   0.1728899E-01
   0.5595524E-02   0.3086565E+01  -0.2184458E+01   0.1728899E-01
   0.0000000E+00   0.3099263E+01  -0.2184458E+01   0.1728899E-01
   0.0000000E+00   0.3111962E+01  -0.2184458E+01   0.1728899E-01
   0.0000000E+00   0.3124661E+01  -0.2184458E+01   0.1728899E-01
   0.0000000E+00   0.3137360E+01  -0.2184458E+01   0.1728899E-01
   0.0000000E+00   0.3150059E+01  -0.2184458E+01   0.1728899E-01
   0.0000000E+00   0.2984973E+01  -0.1928500E+01   0.1728899E-01
   0.0000000E+00   0.2997672E+01  -0.1928500E+01   0.1728899E-01
   0.0000000E+00   0.3010371E+01  -0.1928500E+01   0.1728899E-01
   0.0000000E+00   0.3023070E+01  -0.1928500E+01   0.1728899E-01
   0.0000000E+00   0.3035769E+01  -0.1928500E+01   0.1728899E-01
   0.0000000E+00   0.3048468E+01  -0.1928500E+01   0.1728899E-01
   0.0000000E+00   0.3061167E+01  -0.1928500E+01   0.1728899E-01
   0.0000000E+00   0.3073866E+01  -0.1928500E+01   0.1728899E-01
   0.0000000E+00   0.3086565E+01  -0.1928500E+01   0.1728899E-01
   0.0000000E+00   0.3099263E+01  -0.1928500E+01   0.1728899E-01
   0.0000000E+00   0.3111962E+01  -0.1928500E+01   0.1728899E-01
   0.0000000E+00   0.3124661E+01  -0.1928500E+01   0.1728899E-01
   0.0000000E+00   0.3137360E+01  -0.1928500E+01   0.1728899E-01
   0.0000000E+00   0.3150059E+01  -0.1928500E+01   0.1728899E-01
   0.0000000E+00   0.2984973E+01  -0.5000000E+01   0.2224498E-01
   0.0000000E+00   0.2997672E+01  -0.5000000E+01   0.2224498E-01
   0.0000000E+00   0.3010371E+01  -0.5000000E+01   0.2224498E-01
   0.0000000E+00   0.3023070E+01  -0.5000000E+01   0.2224498E-01
